"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns","426933.876","4581118.622","426841.976","4580917.699","2.12513","41.376455","BUS -D20-52--","03","17","Sants-Montjuïc","Sants - Badal","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427240.759","4581489.036","427148.857","4581288.11","2.128755","41.379819","BUS -V3--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433304.388","4587867.845","433212.432","4587666.858","2.20056","41.437797","BUS -11--","09","59","Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429482.591","4585920.185","429390.669","4585719.217","2.155046","41.419928","BUS -22-V19--","07","37","Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429482.591","4585920.185","429390.669","4585719.217","2.155046","41.419928","NITBUS -N4-N5--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428302.271","4585730.214","428210.36","4585529.248","2.140946","41.418112","BUS -27--","06","28","Gràcia","Vallcarca i els Penitents","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","433549.493","4585427.405","433457.534","4585226.44","2.203762","41.415837","NITBUS -N2--","10","71","Sant Martí","Provençals del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431853.967","4587205.429","431762.024","4587004.448","2.183275","41.431709","BUS -104--","09","60","Sant Andreu","Sant Andreu","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","431364.036","4586947.479","431272.097","4586746.501","2.177441","41.429344","NITBUS -N1-N6--","08","44","Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428361.777","4579256.616","428269.864","4579055.71","2.142424","41.359813","BUS -125--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431394.393","4587258.295","431302.454","4587057.314","2.177769","41.432145","BUS -11-132--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","430738.467","4580926.582","430646.532","4580725.66","2.170645","41.375062","BUS -21-D20-H14-88-V11-89--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431747.016","4590319.143","431655.075","4590118.133","2.181643","41.459743","BUS -76--","08","54","Nou Barris","Torre Baró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428692.054","4587279.115","428600.14","4587078.134","2.145426","41.432097","NITBUS -N4--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432970.508","4586208.169","432878.554","4586007.197","2.196748","41.422821","BUS -B24-V31--","10","73","Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428025.617","4579925.787","427933.707","4579724.875","2.138326","41.36581","BUS -V5--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428438.701","4579091.978","428346.787","4578891.073","2.143363","41.358337","BUS -V5--","03","13","Sants-Montjuïc","la Marina de Port","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","428146.715","4576572.298","428054.803","4576371.417","2.140171","41.335617","NITBUS -N1--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428070.281","4581829.16","427978.371","4581628.23","2.138634","41.382957","BUS -54--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429857.355","4587915.128","429765.43","4587714.141","2.159298","41.437928","BUS -185--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429057.858","4580736.221","428965.939","4580535.301","2.150572","41.373201","BUS -46--","03","11","Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428087.869","4580130.017","427995.958","4579929.103","2.139046","41.367655","BUS -91--","03","16","Sants-Montjuïc","la Bordeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433384.652","4588798.302","433292.695","4588597.306","2.201418","41.446183","BUS -133--","09","58","Sant Andreu","Baró de Viver","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427625.013","4575374.246","427533.105","4575173.376","2.13408","41.32478","BUS -88--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431019.618","4585013.634","430927.682","4584812.674","2.17354","41.411897","BUS -101--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428968.064","4587416.628","428876.147","4587215.646","2.148713","41.43336","BUS -135--","07","41","Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428267.4","4587017.398","428175.49","4586816.42","2.140376","41.429702","BUS -135--","07","40","Horta-Guinardó","Montbau","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426890.641","4581508.216","426798.742","4581307.289","2.124566","41.37996","BUS -H8--","04","20","Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431689.92","4585831.995","431597.978","4585631.027","2.181467","41.419325","BUS -V25--","09","63","Sant Andreu","Navas","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428376.722","4577670.092","428284.808","4577469.201","2.14279","41.345525","BUS -V3--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","426033.445","4583846.665","425941.554","4583645.717","2.11403","41.400942","BUS -V3--","05","23","Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427968.715","4581555.15","427876.806","4581354.223","2.137452","41.38048","BUS -V5--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429584.673","4587497.865","429492.751","4587296.882","2.156083","41.434146","BUS -185--","07","43","Horta-Guinardó","Horta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","429671.063","4587007.494","429579.14","4586806.516","2.157174","41.429737","NITBUS -N4--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429375.137","4587611.383","429283.217","4587410.399","2.153562","41.43515","BUS -102-V25--","07","43","Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431047.365","4584984.95","430955.428","4584783.99","2.173876","41.411641","BUS -BCTE--","07","35","Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427991.693","4584837.756","427899.785","4584636.798","2.137336","41.410047","BUS -BCTE--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431434.148","4580667.599","431342.207","4580466.679","2.178992","41.372789","BUS -BCTO--","01","01","Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429049.873","4582988.902","428957.954","4582787.961","2.150212","41.393489","BUS -BCTO--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434584.293","4584938.099","434492.324","4584737.138","2.216196","41.411515","BUS -B23--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433088.649","4582707.026","432996.693","4582506.086","2.198549","41.391297","BUS -V23--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","433316.655","4583043.002","433224.697","4582842.059","2.201239","41.394342","BUS -V23--","10","68","Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429739.202","4586529.627","429647.278","4586328.653","2.158045","41.425439","BUS -19-H2--","07","37","Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427823.895","4585455.843","427731.988","4585254.88","2.135255","41.415598","BUS -V19--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427806.759","4581012.497","427714.851","4580811.575","2.13558","41.375578","BUS -H10--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427202.146","4582578.359","427110.244","4582377.422","2.128162","41.389626","BUS -L97--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427209.819","4582602.171","427117.917","4582401.234","2.128251","41.389841","BUS -E97-E98--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427948.911","4582620.798","427857.002","4582419.861","2.137088","41.390076","BUS -E79--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434894.627","4585005.176","434802.655","4584804.215","2.219902","41.412144","BUS -B23--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432108.297","4583034.915","432016.35","4582833.973","2.186787","41.394168","BUS -H16-H14--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432071.127","4583172.272","431979.181","4582971.328","2.186327","41.395402","NITBUS -N0--","02","05","Eixample","el Fort Pienc","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432060.838","4583153.716","431968.892","4582952.773","2.186206","41.395234","BUS -6--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","432060.838","4583153.716","431968.892","4582952.773","2.186206","41.395234","NITBUS -N0--","02","05","Eixample","el Fort Pienc","",""
"K015","Transports i serveis relacionats","Autobusos nocturns","427792.301","4581726.559","427700.394","4581525.63","2.135322","41.382008","NITBUS -N3--","04","19","Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431631.021","4587778.556","431539.08","4587577.57","2.180542","41.436851","BUS -11-132--","08","45","Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429100.205","4581986.436","429008.286","4581785.504","2.150932","41.384465","BUS -V9--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427116.755","4577231.314","427024.853","4577030.427","2.127785","41.34146","BUS -23--","03","12","Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429770.189","4585314.331","429678.264","4585113.368","2.158558","41.414497","BUS -116--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429014.853","4582475.133","428922.935","4582274.197","2.149854","41.388859","BUS -V11-X1--","02","08","Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428971.427","4584406.025","428879.509","4584205.071","2.149108","41.406246","BUS -H6--","05","27","Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429690.315","4581383.903","429598.39","4581182.977","2.158059","41.37909","BUS -V9--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428294.52","4581453.879","428202.608","4581252.953","2.14136","41.379597","BUS -109--","03","18","Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432365.225","4582981.659","432273.276","4582780.717","2.189866","41.39371","BUS -6-B25-B20-136--","10","66","Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","432471.197","4582887.406","432379.247","4582686.465","2.191144","41.39287","BUS -B25-B20-136--","10","67","Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428835.084","4581700.915","428743.167","4581499.986","2.147795","41.38187","BUS -V9--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","428569.328","4581972.223","428477.413","4581771.292","2.144585","41.38429","BUS -V9--","02","09","Eixample","la Nova Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns","427096.198","4584090.918","427004.298","4583889.967","2.126713","41.40324","BUS -V9--","05","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429992.236","4581213.881","429900.308","4581012.956","2.161689","41.377585","BUS -55-H16--","02","10","Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns","434290.359","4585669.34","434198.393","4585468.373","2.2126","41.418077","BUS -V33--","10","70","Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns","429917.371","4585158.573","429825.445","4584957.612","2.160337","41.413107","BUS -101--","06","30","Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns","431276.428","4590308.394","431184.491","4590107.385","2.17601","41.459606","BUS -76-104-199-183-197--","08","55","Nou Barris","Ciutat Meridiana","",""
