CODI_CAPA,CAPA_GENERICA,NOM_CAPA,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD,EQUIPAMENT,DISTRICTE,BARRI,NOM_DISTRICTE,NOM_BARRI
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432070.422,4585206.388,2.187168,41.41554,Navas (Navas de Tolosa)-,9.0,63.0,Sant Andreu,Navas
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431838.692,4586702.223,2.184227,41.428993,Fabra i Puig (Concepción Arenal)-,9.0,60.0,Sant Andreu,Sant Andreu
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,434477.619,4588655.687,2.215595,41.446807,Santa Rosa (Banús Baixa)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,426248.871,4579170.521,2.118251,41.360665,Can Tries | Gornal (Can Tries - Narcís de Monturiol)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431078.35,4590254.564,2.174722,41.460923,Ciutat Meridiana (Avinguda Rasos de Peguera)-,8.0,55.0,Nou Barris,Ciutat Meridiana
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,424741.316,4579558.841,2.100181,41.364022,Rambla Just Oliveras (Renfe)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428779.691,4580769.789,2.148318,41.375296,Espanya (Creu Coberta)-,3.0,15.0,Sants-Montjuïc,Hostafrancs
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431179.187,4588702.867,2.176107,41.446956,Roquetes (Carrer de les Torres)-,8.0,50.0,Nou Barris,les Roquetes
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429340.102,4586095.656,2.154397,41.423314,El Carmel (Llobregós)-,7.0,37.0,Horta-Guinardó,el Carmel
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433972.815,4585716.388,2.209874,41.420292,Besòs (Tram Besòs)-,10.0,70.0,Sant Martí,el Besòs i el Maresme
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433835.641,4584330.802,2.208384,41.407801,Selva de Mar (Provençals)-,10.0,69.0,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429718.354,4586803.335,2.158841,41.429721,Horta (Lisboa)-,7.0,43.0,Horta-Guinardó,Horta
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431411.069,4583528.759,2.179469,41.400374,Monumental (Marina)-,2.0,5.0,Eixample,el Fort Pienc
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,427442.969,4575047.233,2.133018,41.323636,ZAL | Riu Vell (Riu Llobregat)-,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431244.708,4585995.597,2.177199,41.422578,Maragall (Ronda Guinardó - costat Muntanya)-,7.0,35.0,Horta-Guinardó,el Guinardó
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,425629.196,4580902.015,2.110631,41.376202,Ernest Lluch (Avinguda de Xile)-,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431142.238,4580933.269,2.176548,41.376975,Drassanes (La Rambla)-,1.0,1.0,Ciutat Vella,el Raval
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428527.419,4586895.495,2.144578,41.430446,Montbau (Residència Sanitària / Llars Mundet)-,7.0,40.0,Horta-Guinardó,Montbau
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),426865.716,4583416.19,2.125112,41.39896,FGC - SARRIÀ-,5.0,24.0,Sarrià-Sant Gervasi,les Tres Torres
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),422579.568,4588549.961,2.073187,41.444795,FGC - LA FLORESTA-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430034.134,4584172.456,2.162924,41.406053,Joanic (Escorial)-,6.0,32.0,Gràcia,el Camp d'en Grassot i Gràcia Nova
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432029.531,4585907.911,2.1866,41.421855,La Sagrera (Garcilaso)-,9.0,61.0,Sant Andreu,la Sagrera
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428463.504,4577172.829,2.144961,41.342872,Zona Franca (Carrer A (costat mar))-,3.0,12.0,Sants-Montjuïc,la Marina del Prat Vermell
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),430354.58,4581933.917,2.167015,41.385919,FGC - CATALUNYA (C. de Balmes)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,427752.679,4581490.753,2.135951,41.381698,Plaça del Centre (Plaça del Centre (mar))-,3.0,18.0,Sants-Montjuïc,Sants
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433044.605,4589866.693,2.198307,41.457596,Can Zam (Francesc Macià)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,436891.476,4588868.597,2.244468,41.448918,Badalona Pompeu Fabra (La Creu)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,425742.368,4581794.306,2.111874,41.384249,Zona Universitària (Dr. Marañón / Diagonal)-,4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,425690.342,4580854.201,2.111368,41.375777,Ernest Lluch (Cementiri de Sants)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430615.872,4581877.024,2.170146,41.385429,Catalunya (La Rambla)-,1.0,1.0,Ciutat Vella,el Raval
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429790.053,4583085.743,2.16013,41.396244,Diagonal (Diagonal / Pau Claris)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428923.747,4584203.364,2.149637,41.406234,Lesseps (Septimània)-,5.0,27.0,Sarrià-Sant Gervasi,el Putxet i el Farró
K003,Transports i serveis relacionats,RENFE,430642.939,4582174.179,2.170436,41.388108,RENFE - CATALUNYA-,2.0,7.0,Eixample,la Dreta de l'Eixample
K003,Transports i serveis relacionats,RENFE,423941.967,4575923.009,2.09108,41.331201,RENFE - EL PRAT DE LLOBREGAT-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430379.215,4586870.003,2.166742,41.430379,Vilapicina (Cartellà)-,8.0,44.0,Nou Barris,Vilapicina i la Torre Llobeta
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,435956.741,4587927.534,2.233378,41.440368,Gorg (Avinguda Alfons XIII)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,426140.946,4579999.227,2.11686,41.368118,Torrassa (Rosalía de Castro)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,427966.024,4580793.816,2.138586,41.37544,Plaça de Sants (Riego)-,3.0,18.0,Sants-Montjuïc,Sants
K011,Transports i serveis relacionats,Tramvia,434796.246,4584763.482,2.219829,41.411777,TRAMVIA (T4) - FÒRUM-,10.0,70.0,Sant Martí,el Besòs i el Maresme
K011,Transports i serveis relacionats,Tramvia,435692.601,4586096.365,2.230412,41.423854,"TRAMVIA (T4, T6) - ESTACIÓ DE SANT ADRIÀ-",,,,
K011,Transports i serveis relacionats,Tramvia,421562.522,4579188.392,2.062227,41.360383,"TRAMVIA (T1,T2) - FONTSANTA-FATJÓ-",,,,
K003,Transports i serveis relacionats,RENFE,431703.966,4594178.928,2.181768,41.496321,RENFE - MONTCADA-RIPOLLET-,,,,
K011,Transports i serveis relacionats,Tramvia,422794.99,4579744.768,2.076889,41.365513,"TRAMVIA (T1,T2) - EL PEDRÒ-",,,,
K011,Transports i serveis relacionats,Tramvia,432942.281,4584721.085,2.197653,41.411242,"TRAMVIA (T5, T6) - ESPRONCEDA-",10.0,71.0,Sant Martí,Provençals del Poblenou
K011,Transports i serveis relacionats,Tramvia,426000.416,4581373.162,2.115012,41.38048,"TRAMVIA (T1,T2,T3) - AVINGUDA DE XILE-",4.0,20.0,Les Corts,la Maternitat i Sant Ramon
K011,Transports i serveis relacionats,Tramvia,425243.733,4580891.358,2.106023,41.376071,"TRAMVIA (T1,T2,T3) - CAN RIGAL-",,,,
K011,Transports i serveis relacionats,Tramvia,435072.822,4586834.907,2.222916,41.430456,TRAMVIA (T5) - ENCANTS DE SANT ADRIÀ-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,422952.497,4578903.23,2.078879,41.357949,Gavarra (Pl. Catalunya)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428952.122,4582219.454,2.150209,41.388368,Hospital Clínic (Comte d'Urgell)-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430406.704,4583397.666,2.16747,41.399107,Verdaguer (Bailèn)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K011,Transports i serveis relacionats,Tramvia,424648.243,4580943.683,2.098896,41.376486,"TRAMVIA (T1,T2,T3) - CA N'OLIVERES-",,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432733.043,4585125.923,2.195105,41.414871,Bac de Roda (Bac de Roda)-,10.0,72.0,Sant Martí,Sant Martí de Provençals
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428925.872,4580717.836,2.150072,41.374841,Espanya (Exposició)-,3.0,11.0,Sants-Montjuïc,el Poble-sec
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429667.646,4580747.908,2.158937,41.375177,Poble Sec (Manso)-,2.0,10.0,Eixample,Sant Antoni
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429670.862,4580717.344,2.158979,41.374902,Poble Sec (Teodor Bonaplata)-,3.0,11.0,Sants-Montjuïc,el Poble-sec
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428239.413,4585464.406,2.141301,41.417531,Penitents (Avinguda Vallcarca)-,6.0,28.0,Gràcia,Vallcarca i els Penitents
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430566.865,4582112.206,2.169533,41.387543,Catalunya (Centre Plaça)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429673.871,4581562.568,2.158917,41.382515,METRO (L1) - Urgell-,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432089.667,4583736.758,2.187563,41.402305,METRO (L1) - Glòries-,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431838.443,4581466.835,2.184813,41.381839,METRO (L4) - Barceloneta-,1.0,3.0,Ciutat Vella,la Barceloneta
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431412.844,4583548.504,2.179488,41.400552,METRO (L2) - Monumental-,2.0,5.0,Eixample,el Fort Pienc
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433209.132,4585590.162,2.20075,41.419092,METRO (L2) - Sant Martí-,10.0,72.0,Sant Martí,Sant Martí de Provençals
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,434583.781,4588053.069,2.216931,41.441388,METRO (L10N) - Llefià-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,427922.649,4579205.102,2.138256,41.361128,METRO (L10S) - Foneria-,3.0,13.0,Sants-Montjuïc,la Marina de Port
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430497.65,4580595.457,2.168879,41.373877,METRO (FM) - Paral·lel-,3.0,11.0,Sants-Montjuïc,el Poble-sec
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428860.649,4587472.561,2.148498,41.435673,METRO (L3) - Mundet-,7.0,41.0,Horta-Guinardó,la Vall d'Hebron
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430854.992,4581435.514,2.173056,41.381473,METRO (L3) - Liceu-,1.0,2.0,Ciutat Vella,el Barri Gòtic
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430520.921,4580711.147,2.169144,41.374921,METRO (L3) - Paral·lel-,3.0,11.0,Sants-Montjuïc,el Poble-sec
K011,Transports i serveis relacionats,Tramvia,422713.159,4580503.538,2.075814,41.372339,TRAMVIA (T3) - SANT MARTÍ DE L'ERM-,,,,
K011,Transports i serveis relacionats,Tramvia,423424.881,4580622.317,2.084309,41.373477,"TRAMVIA (T1,T2,T3) - LA SARDANA-",,,,
K009,Transports i serveis relacionats,Funicular,431259.487,4590241.293,2.176893,41.460819,Ascensor Inclinat - Funicular Ciutat Meridiana-,8.0,55.0,Nou Barris,Ciutat Meridiana
K011,Transports i serveis relacionats,Tramvia,422670.929,4581226.023,2.075217,41.378842,TRAMVIA (T3) - RAMBLA DE SANT JUST-,,,,
K011,Transports i serveis relacionats,Tramvia,435334.072,4585549.895,2.22618,41.418903,"TRAMVIA (T4, T6) - PORT FÒRUM-",,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,434721.749,4589186.855,2.21846,41.451611,METRO (L1) - Fondo-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430223.423,4582569.386,2.165373,41.391631,METRO (L3) - Passeig de Gràcia-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432768.807,4585161.009,2.195529,41.41519,METRO (L2) - Bac de Roda-,10.0,72.0,Sant Martí,Sant Martí de Provençals
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433143.763,4589018.41,2.199588,41.449964,METRO (L1) - Baró de Viver-,9.0,57.0,Sant Andreu,la Trinitat Vella
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432456.312,4582937.377,2.192038,41.395136,METRO (L4) - Bogatell-,10.0,66.0,Sant Martí,el Parc i la Llacuna del Poblenou
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431317.78,4581728.778,2.178557,41.384154,METRO (L4) - Jaume I-,1.0,4.0,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,427932.091,4580787.602,2.138181,41.375381,METRO (L1) - Plaça de Sants-,3.0,18.0,Sants-Montjuïc,Sants
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428568.331,4586917.519,2.145065,41.430648,METRO (L3) - Montbau-,7.0,40.0,Horta-Guinardó,Montbau
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430034.752,4581264.409,2.163267,41.379861,METRO (L2) - Sant Antoni-,1.0,1.0,Ciutat Vella,el Raval
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431382.061,4588345.87,2.178576,41.443758,METRO (L4) - Via Júlia-,8.0,51.0,Nou Barris,Verdun
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),429635.018,4582652.73,2.158326,41.392331,FGC - PROVENÇA (C. de Provença)-,2.0,8.0,Eixample,l'Antiga Esquerra de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,434004.454,4585675.797,2.210257,41.419929,METRO (L4) - Besòs-,10.0,70.0,Sant Martí,el Besòs i el Maresme
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,422247.112,4578840.808,2.070455,41.357319,METRO (L5) - Cornellà Centre-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,426347.112,4580846.943,2.119222,41.375772,METRO (L5) - Collblanc-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428566.306,4581793.235,2.145645,41.384495,METRO (L5) - Entença-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430454.786,4586881.933,2.167645,41.430493,METRO (L5) - Vilapicina-,8.0,46.0,Nou Barris,el Turó de la Peira
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,422408.347,4572902.677,2.073141,41.303852,METRO (L9S) - Aeroport T2-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433608.479,4587489.385,2.20532,41.436231,METRO (L9NL10N) - Bon Pastor-,9.0,59.0,Sant Andreu,el Bon Pastor
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430015.116,4581170.669,2.163043,41.379015,Sant Antoni (Urgell)-,2.0,10.0,Eixample,Sant Antoni
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430508.969,4582352.913,2.168813,41.389706,Passeig de Gràcia (Pau Claris)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430894.216,4582313.7,2.173425,41.389386,Urquinaona (Plaça Urquinaona)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430929.885,4582283.715,2.173855,41.389119,Urquinaona (Trafalgar)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431782.788,4586870.734,2.183539,41.430506,Fabra i Puig (Passeig Fabra i Puig)-,9.0,60.0,Sant Andreu,Sant Andreu
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431763.961,4586983.161,2.183301,41.431517,Fabra i Puig (Sòcrates)-,9.0,60.0,Sant Andreu,Sant Andreu
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431768.694,4586909.061,2.183366,41.43085,Fabra i Puig (Renfe)-,9.0,60.0,Sant Andreu,Sant Andreu
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433836.101,4589146.497,2.207862,41.451175,Santa Coloma (Llorenç Serra)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430034.518,4581170.704,2.163275,41.379017,Sant Antoni (Sant Antoni Abat)-,1.0,1.0,Ciutat Vella,el Raval
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,423848.36,4575934.513,2.08996,41.331296,El Prat Estació (Doctor Soler i Torrens)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428441.732,4580752.465,2.144279,41.37511,Hostafrancs (Hostafrancs)-,3.0,15.0,Sants-Montjuïc,Hostafrancs
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428868.223,4580655.338,2.14939,41.374273,Espanya (Exposició / Gran Via)-,3.0,11.0,Sants-Montjuïc,el Poble-sec
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429759.502,4581588.607,2.159938,41.382757,Urgell (Villarroel / Sepúlveda)-,2.0,10.0,Eixample,Sant Antoni
K002,Transports i serveis relacionats,Ferrocarrils Generalitat (FGC),428340.049,4583364.931,2.142754,41.398631,FGC - MUNTANER-,5.0,26.0,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429617.932,4581511.262,2.158254,41.382048,Urgell (Comte d'Urgell)-,2.0,9.0,Eixample,la Nova Esquerra de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,432414.779,4588189.256,2.190955,41.442435,Torras i Bages (Palomar / costat mar)-,9.0,60.0,Sant Andreu,Sant Andreu
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,433888.298,4589154.346,2.208486,41.45125,Santa Coloma (Plaça de la Vila)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,434729.934,4589177.454,2.218559,41.451527,Fondo (Mossèn Cinto Verdaguer)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430035.968,4581355.773,2.163271,41.380684,Sant Antoni (Villarroel)-,2.0,10.0,Eixample,Sant Antoni
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,428827.896,4587396.05,2.148115,41.434981,Mundet (Can Marcet)-,7.0,41.0,Horta-Guinardó,la Vall d'Hebron
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,431578.589,4590072.278,2.180732,41.459324,Torre Baró | Vallbona (Avinguda Escolapi Càncer)-,8.0,54.0,Nou Barris,Torre Baró
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,425263.782,4577373.168,2.106696,41.344386,Hospital de Bellvitge (Residència sanitària)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,435117.78,4588143.632,2.223313,41.442247,La Salut (Austràlia)-,,,,
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430412.416,4582363.721,2.167657,41.389795,Passeig de Gràcia (Passeig de Gràcia / Gran Via)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,430516.162,4583487.436,2.168769,41.399925,Verdaguer (Passeig Sant Joan)-,2.0,7.0,Eixample,la Dreta de l'Eixample
K001,Transports i serveis relacionats,Metro i línies urbanes FGC,429481.585,4586344.424,2.156061,41.425567,El Carmel (Plaça Pastrana)-,7.0,37.0,Horta-Guinardó,el Carmel
