Region,Category,Enero-Marzo 2023,Enero-Marzo 2024,Porcentaje variación 2024/2023
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,4.0,100.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,3.0,7.0,133.3
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,3.0,6.0,100.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,3.0,6.0,100.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,3.0,6.0,100.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,34.0,18.0,-47.1
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,83.0,64.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,83.0,64.0
"MURCIA (REGION DE),",8. Hurtos,144.0,127.0,-11.8
"MURCIA (REGION DE),",9. Sustracciones de vehículos,9.0,11.0,22.2
"MURCIA (REGION DE),",10. Tráfico de drogas,7.0,6.0,-14.3
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,226.0,319.0,41.2
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),144.0,163.0,13.2
"MURCIA (REGION DE),",12.-Estafas informáticas,144.0,163.0,13.2
"MURCIA (REGION DE),",13.-Otros ciberdelitos,144.0,163.0,13.2
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,653.0,725.0,11.0
"MURCIA (REGION DE),",30030 Murcia,653.0,725.0,11.0
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,5753.0,5354.0,-6.9
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,2.0,100.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,8.0,3.0,-62.5
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,69.0,89.0,29.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,41.0,68.0,65.9
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,41.0,68.0,65.9
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,41.0,68.0,65.9
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,245.0,249.0,1.6
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,562.0,382.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,562.0,382.0
"MURCIA (REGION DE),",8. Hurtos,1802.0,1646.0,-8.7
"MURCIA (REGION DE),",9. Sustracciones de vehículos,122.0,114.0,-6.6
"MURCIA (REGION DE),",10. Tráfico de drogas,78.0,55.0,-29.5
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,2826.0,2746.0,-2.8
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),970.0,1075.0,10.8
"MURCIA (REGION DE),",12.-Estafas informáticas,970.0,1075.0,10.8
"MURCIA (REGION DE),",13.-Otros ciberdelitos,970.0,1075.0,10.8
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,6723.0,6429.0,-4.4
"MURCIA (REGION DE),",30035 San Javier,6723.0,6429.0,-4.4
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,508.0,503.0,-1.0
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,3.0,6.0,100.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,5.0,1.0,-80.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,5.0,1.0,-80.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,5.0,1.0,-80.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,11.0,5.0,-54.5
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,44.0,73.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,44.0,73.0
"MURCIA (REGION DE),",8. Hurtos,192.0,158.0,-17.7
"MURCIA (REGION DE),",9. Sustracciones de vehículos,6.0,3.0,-50.0
"MURCIA (REGION DE),",10. Tráfico de drogas,1.0,1.0,0.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,245.0,256.0,4.5
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),47.0,74.0,57.4
"MURCIA (REGION DE),",12.-Estafas informáticas,47.0,74.0,57.4
"MURCIA (REGION DE),",13.-Otros ciberdelitos,47.0,74.0,57.4
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,555.0,577.0,4.0
"MURCIA (REGION DE),",30036 San Pedro del Pinatar,555.0,577.0,4.0
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,309.0,348.0,12.6
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,3.0,100.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,0.0,5.0,100.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,1.0,4.0,300.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,1.0,4.0,300.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,1.0,4.0,300.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,9.0,9.0,0.0
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,23.0,43.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,23.0,43.0
"MURCIA (REGION DE),",8. Hurtos,119.0,113.0,-5.0
"MURCIA (REGION DE),",9. Sustracciones de vehículos,3.0,3.0,0.0
"MURCIA (REGION DE),",10. Tráfico de drogas,1.0,0.0,-100.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,153.0,168.0,9.8
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),50.0,61.0,22.0
"MURCIA (REGION DE),",12.-Estafas informáticas,50.0,61.0,22.0
"MURCIA (REGION DE),",13.-Otros ciberdelitos,50.0,61.0,22.0
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,359.0,409.0,13.9
"MURCIA (REGION DE),",30037 Torre-Pacheco,359.0,409.0,13.9
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,408.0,418.0,2.5
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,1.0,100.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,3.0,50.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,4.0,1.0,-75.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,4.0,1.0,-75.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,4.0,1.0,-75.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,15.0,15.0,0.0
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,51.0,49.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,51.0,49.0
"MURCIA (REGION DE),",8. Hurtos,90.0,75.0,-16.7
"MURCIA (REGION DE),",9. Sustracciones de vehículos,11.0,8.0,-27.3
"MURCIA (REGION DE),",10. Tráfico de drogas,1.0,0.0,-100.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,234.0,266.0,13.7
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),66.0,70.0,6.1
"MURCIA (REGION DE),",12.-Estafas informáticas,66.0,70.0,6.1
"MURCIA (REGION DE),",13.-Otros ciberdelitos,66.0,70.0,6.1
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,474.0,488.0,3.0
"MURCIA (REGION DE),",30038 Torres de Cotillas (Las),474.0,488.0,3.0
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,199.0,179.0,-10.1
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,1.0,3.0,200.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,2.0,0.0,-100.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,2.0,0.0,-100.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,2.0,0.0,-100.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,4.0,2.0,-50.0
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,31.0,34.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,31.0,34.0
"MURCIA (REGION DE),",8. Hurtos,42.0,25.0,-40.5
"MURCIA (REGION DE),",9. Sustracciones de vehículos,2.0,0.0,-100.0
"MURCIA (REGION DE),",10. Tráfico de drogas,0.0,3.0,100.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,117.0,112.0,-4.3
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),28.0,68.0,142.9
"MURCIA (REGION DE),",12.-Estafas informáticas,28.0,68.0,142.9
"MURCIA (REGION DE),",13.-Otros ciberdelitos,28.0,68.0,142.9
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,227.0,247.0,8.8
"MURCIA (REGION DE),",30039 Totana,227.0,247.0,8.8
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,331.0,308.0,-6.9
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,22.0,11.0,-50.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,17.0,11.0,-35.3
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,17.0,11.0,-35.3
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,17.0,11.0,-35.3
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,17.0,14.0,-17.6
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,22.0,31.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,22.0,31.0
"MURCIA (REGION DE),",8. Hurtos,75.0,54.0,-28.0
"MURCIA (REGION DE),",9. Sustracciones de vehículos,5.0,1.0,-80.0
"MURCIA (REGION DE),",10. Tráfico de drogas,1.0,0.0,-100.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,171.0,186.0,8.8
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),69.0,70.0,1.4
"MURCIA (REGION DE),",12.-Estafas informáticas,69.0,70.0,1.4
"MURCIA (REGION DE),",13.-Otros ciberdelitos,69.0,70.0,1.4
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,400.0,378.0,-5.5
"MURCIA (REGION DE),",30041 La Unión,400.0,378.0,-5.5
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,150.0,169.0,12.7
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,3.0,1.0,-66.7
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,1.0,2.0,100.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,1.0,2.0,100.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,1.0,2.0,100.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,2.0,4.0,100.0
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,7.0,9.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,7.0,9.0
"MURCIA (REGION DE),",8. Hurtos,30.0,54.0,80.0
"MURCIA (REGION DE),",9. Sustracciones de vehículos,3.0,2.0,-33.3
"MURCIA (REGION DE),",10. Tráfico de drogas,1.0,2.0,100.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,103.0,95.0,-7.8
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),37.0,66.0,78.4
"MURCIA (REGION DE),",12.-Estafas informáticas,37.0,66.0,78.4
"MURCIA (REGION DE),",13.-Otros ciberdelitos,37.0,66.0,78.4
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,187.0,235.0,25.7
"MURCIA (REGION DE),",30043 Yecla,187.0,235.0,25.7
"MURCIA (REGION DE),",I. CRIMINALIDAD CONVENCIONAL,163.0,149.0,-8.6
"MURCIA (REGION DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"MURCIA (REGION DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"MURCIA (REGION DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,4.0,100.0
"MURCIA (REGION DE),",4. Secuestro,0.0,0.0,0.0
"MURCIA (REGION DE),",5. Delitos contra la libertad sexual,0.0,1.0,100.0
"MURCIA (REGION DE),",5.1.-Agresión sexual con penetración,0.0,1.0,100.0
"MURCIA (REGION DE),",5.2.-Resto de delitos contra la libertad sexual,0.0,1.0,100.0
"MURCIA (REGION DE),",6. Robos con violencia e intimidación,0.0,3.0,100.0
"MURCIA (REGION DE),",7. Robos con fuerza en domicilios,,27.0,23.0
"MURCIA (REGION DE),",7.1.-Robos con fuerza en domicilios,,27.0,23.0
"MURCIA (REGION DE),",8. Hurtos,16.0,29.0,81.3
"MURCIA (REGION DE),",9. Sustracciones de vehículos,0.0,4.0,100.0
"MURCIA (REGION DE),",10. Tráfico de drogas,1.0,0.0,-100.0
"MURCIA (REGION DE),",11. Resto de criminalidad convencional,117.0,85.0,-27.4
"MURCIA (REGION DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),60.0,64.0,6.7
"MURCIA (REGION DE),",12.-Estafas informáticas,60.0,64.0,6.7
"MURCIA (REGION DE),",13.-Otros ciberdelitos,60.0,64.0,6.7
"MURCIA (REGION DE),",III. TOTAL INFRACCIONES PENALES,223.0,213.0,-4.5
"NAVARRA (COMUNIDAD FORAL DE),",I. CRIMINALIDAD CONVENCIONAL,6182.0,6649.0,7.6
"NAVARRA (COMUNIDAD FORAL DE),",1. Homicidios dolosos y asesinatos consumados,1.0,0.0,-100.0
"NAVARRA (COMUNIDAD FORAL DE),",2. Homicidios dolosos y asesinatos en grado tentativa,5.0,3.0,-40.0
"NAVARRA (COMUNIDAD FORAL DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,80.0,90.0,12.5
"NAVARRA (COMUNIDAD FORAL DE),",4. Secuestro,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5. Delitos contra la libertad sexual,86.0,92.0,7.0
"NAVARRA (COMUNIDAD FORAL DE),",5.1.-Agresión sexual con penetración,86.0,92.0,7.0
"NAVARRA (COMUNIDAD FORAL DE),",5.2.-Resto de delitos contra la libertad sexual,86.0,92.0,7.0
"NAVARRA (COMUNIDAD FORAL DE),",6. Robos con violencia e intimidación,98.0,89.0,-9.2
"NAVARRA (COMUNIDAD FORAL DE),",7. Robos con fuerza en domicilios,,415.0,366.0
"NAVARRA (COMUNIDAD FORAL DE),",7.1.-Robos con fuerza en domicilios,,415.0,366.0
"NAVARRA (COMUNIDAD FORAL DE),",8. Hurtos,1687.0,1585.0,-6.0
"NAVARRA (COMUNIDAD FORAL DE),",9. Sustracciones de vehículos,40.0,32.0,-20.0
"NAVARRA (COMUNIDAD FORAL DE),",10. Tráfico de drogas,35.0,50.0,42.9
"NAVARRA (COMUNIDAD FORAL DE),",11. Resto de criminalidad convencional,3735.0,4342.0,16.3
"NAVARRA (COMUNIDAD FORAL DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),1883.0,1772.0,-5.9
"NAVARRA (COMUNIDAD FORAL DE),",12.-Estafas informáticas,1883.0,1772.0,-5.9
"NAVARRA (COMUNIDAD FORAL DE),",13.-Otros ciberdelitos,1883.0,1772.0,-5.9
"NAVARRA (COMUNIDAD FORAL DE),",III. TOTAL INFRACCIONES PENALES,8065.0,8421.0,4.4
"NAVARRA (COMUNIDAD FORAL DE),",31060 Burlada/Burlata,8065.0,8421.0,4.4
"NAVARRA (COMUNIDAD FORAL DE),",I. CRIMINALIDAD CONVENCIONAL,119.0,150.0,26.1
"NAVARRA (COMUNIDAD FORAL DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,2.0,2.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",4. Secuestro,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5. Delitos contra la libertad sexual,3.0,3.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5.1.-Agresión sexual con penetración,3.0,3.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5.2.-Resto de delitos contra la libertad sexual,3.0,3.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",6. Robos con violencia e intimidación,2.0,4.0,100.0
"NAVARRA (COMUNIDAD FORAL DE),",7. Robos con fuerza en domicilios,,10.0,9.0
"NAVARRA (COMUNIDAD FORAL DE),",7.1.-Robos con fuerza en domicilios,,10.0,9.0
"NAVARRA (COMUNIDAD FORAL DE),",8. Hurtos,28.0,22.0,-21.4
"NAVARRA (COMUNIDAD FORAL DE),",9. Sustracciones de vehículos,1.0,0.0,-100.0
"NAVARRA (COMUNIDAD FORAL DE),",10. Tráfico de drogas,1.0,0.0,-100.0
"NAVARRA (COMUNIDAD FORAL DE),",11. Resto de criminalidad convencional,72.0,110.0,52.8
"NAVARRA (COMUNIDAD FORAL DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),24.0,31.0,29.2
"NAVARRA (COMUNIDAD FORAL DE),",12.-Estafas informáticas,24.0,31.0,29.2
"NAVARRA (COMUNIDAD FORAL DE),",13.-Otros ciberdelitos,24.0,31.0,29.2
"NAVARRA (COMUNIDAD FORAL DE),",III. TOTAL INFRACCIONES PENALES,143.0,181.0,26.6
"NAVARRA (COMUNIDAD FORAL DE),",31201 Pamplona/Iruña,143.0,181.0,26.6
"NAVARRA (COMUNIDAD FORAL DE),",I. CRIMINALIDAD CONVENCIONAL,2685.0,2735.0,1.9
"NAVARRA (COMUNIDAD FORAL DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",2. Homicidios dolosos y asesinatos en grado tentativa,1.0,0.0,-100.0
"NAVARRA (COMUNIDAD FORAL DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,18.0,32.0,77.8
"NAVARRA (COMUNIDAD FORAL DE),",4. Secuestro,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5. Delitos contra la libertad sexual,51.0,41.0,-19.6
"NAVARRA (COMUNIDAD FORAL DE),",5.1.-Agresión sexual con penetración,51.0,41.0,-19.6
"NAVARRA (COMUNIDAD FORAL DE),",5.2.-Resto de delitos contra la libertad sexual,51.0,41.0,-19.6
"NAVARRA (COMUNIDAD FORAL DE),",6. Robos con violencia e intimidación,59.0,45.0,-23.7
"NAVARRA (COMUNIDAD FORAL DE),",7. Robos con fuerza en domicilios,,66.0,82.0
"NAVARRA (COMUNIDAD FORAL DE),",7.1.-Robos con fuerza en domicilios,,66.0,82.0
"NAVARRA (COMUNIDAD FORAL DE),",8. Hurtos,1015.0,915.0,-9.9
"NAVARRA (COMUNIDAD FORAL DE),",9. Sustracciones de vehículos,10.0,13.0,30.0
"NAVARRA (COMUNIDAD FORAL DE),",10. Tráfico de drogas,22.0,22.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",11. Resto de criminalidad convencional,1443.0,1585.0,9.8
"NAVARRA (COMUNIDAD FORAL DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),669.0,670.0,0.1
"NAVARRA (COMUNIDAD FORAL DE),",12.-Estafas informáticas,669.0,670.0,0.1
"NAVARRA (COMUNIDAD FORAL DE),",13.-Otros ciberdelitos,669.0,670.0,0.1
"NAVARRA (COMUNIDAD FORAL DE),",III. TOTAL INFRACCIONES PENALES,3354.0,3405.0,1.5
"NAVARRA (COMUNIDAD FORAL DE),",31232 Tudela,3354.0,3405.0,1.5
"NAVARRA (COMUNIDAD FORAL DE),",I. CRIMINALIDAD CONVENCIONAL,531.0,603.0,13.6
"NAVARRA (COMUNIDAD FORAL DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",2. Homicidios dolosos y asesinatos en grado tentativa,2.0,0.0,-100.0
"NAVARRA (COMUNIDAD FORAL DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,15.0,6.0,-60.0
"NAVARRA (COMUNIDAD FORAL DE),",4. Secuestro,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5. Delitos contra la libertad sexual,4.0,10.0,150.0
"NAVARRA (COMUNIDAD FORAL DE),",5.1.-Agresión sexual con penetración,4.0,10.0,150.0
"NAVARRA (COMUNIDAD FORAL DE),",5.2.-Resto de delitos contra la libertad sexual,4.0,10.0,150.0
"NAVARRA (COMUNIDAD FORAL DE),",6. Robos con violencia e intimidación,16.0,16.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",7. Robos con fuerza en domicilios,,61.0,30.0
"NAVARRA (COMUNIDAD FORAL DE),",7.1.-Robos con fuerza en domicilios,,61.0,30.0
"NAVARRA (COMUNIDAD FORAL DE),",8. Hurtos,118.0,154.0,30.5
"NAVARRA (COMUNIDAD FORAL DE),",9. Sustracciones de vehículos,3.0,3.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",10. Tráfico de drogas,1.0,4.0,300.0
"NAVARRA (COMUNIDAD FORAL DE),",11. Resto de criminalidad convencional,311.0,380.0,22.2
"NAVARRA (COMUNIDAD FORAL DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),68.0,61.0,-10.3
"NAVARRA (COMUNIDAD FORAL DE),",12.-Estafas informáticas,68.0,61.0,-10.3
"NAVARRA (COMUNIDAD FORAL DE),",13.-Otros ciberdelitos,68.0,61.0,-10.3
"NAVARRA (COMUNIDAD FORAL DE),",III. TOTAL INFRACCIONES PENALES,599.0,664.0,10.9
"NAVARRA (COMUNIDAD FORAL DE),",31086 Valle de Egüés/Eguesibar,599.0,664.0,10.9
"NAVARRA (COMUNIDAD FORAL DE),",I. CRIMINALIDAD CONVENCIONAL,130.0,137.0,5.4
"NAVARRA (COMUNIDAD FORAL DE),",1. Homicidios dolosos y asesinatos consumados,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",2. Homicidios dolosos y asesinatos en grado tentativa,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",3. Delitos graves y menos graves de lesiones y riña tumultuaria,3.0,1.0,-66.7
"NAVARRA (COMUNIDAD FORAL DE),",4. Secuestro,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",5. Delitos contra la libertad sexual,4.0,3.0,-25.0
"NAVARRA (COMUNIDAD FORAL DE),",5.1.-Agresión sexual con penetración,4.0,3.0,-25.0
"NAVARRA (COMUNIDAD FORAL DE),",5.2.-Resto de delitos contra la libertad sexual,4.0,3.0,-25.0
"NAVARRA (COMUNIDAD FORAL DE),",6. Robos con violencia e intimidación,1.0,3.0,200.0
"NAVARRA (COMUNIDAD FORAL DE),",7. Robos con fuerza en domicilios,,26.0,13.0
"NAVARRA (COMUNIDAD FORAL DE),",7.1.-Robos con fuerza en domicilios,,26.0,13.0
"NAVARRA (COMUNIDAD FORAL DE),",8. Hurtos,22.0,18.0,-18.2
"NAVARRA (COMUNIDAD FORAL DE),",9. Sustracciones de vehículos,3.0,2.0,-33.3
"NAVARRA (COMUNIDAD FORAL DE),",10. Tráfico de drogas,0.0,0.0,0.0
"NAVARRA (COMUNIDAD FORAL DE),",11. Resto de criminalidad convencional,71.0,97.0,36.6
"NAVARRA (COMUNIDAD FORAL DE),",II. CIBERCRIMINALIDAD (infracciones penales cometidas en/por medio ciber),57.0,60.0,5.3
"NAVARRA (COMUNIDAD FORAL DE),",12.-Estafas informáticas,57.0,60.0,5.3
"NAVARRA (COMUNIDAD FORAL DE),",13.-Otros ciberdelitos,57.0,60.0,5.3
"NAVARRA (COMUNIDAD FORAL DE),",III. TOTAL INFRACCIONES PENALES,187.0,197.0,5.3
